layout,target_name,sensor_id,weight,Fx,Fy,Fz,Tx,Ty,Tz,contact_x_m,contact_y_m,contact_z_m,est_x_m,est_y_m,est_z_m,error_mm
corner_150,Target_609,2,0.1386114673140267,0.0,0.0,-1.3861146731402672,-0.29108408135945607,-0.013861146731402645,-0.0,0.14,0.06,0.0,0.14,0.060000000000000005,0.0,6.938893903907228e-15
corner_150,Target_609,3,0.7471496164975586,0.0,0.0,-7.471496164975586,0.6724346548478027,-0.07471496164975572,0.0,0.14,0.06,0.0,0.14,0.060000000000000005,0.0,6.938893903907228e-15
corner_150,Target_609,4,0.06644931513318848,0.0,0.0,-0.6644931513318848,0.05980438361986963,0.1927030138862466,0.0,0.14,0.06,0.0,0.14,0.060000000000000005,0.0,6.938893903907228e-15
corner_150,Target_610,1,0.03909202891947939,0.0,0.0,-0.3909202891947939,-0.08600246362285466,0.11336688386649024,0.0,0.14,0.07,0.0,0.14,0.06999999999999995,0.0,5.551115123125783e-14
corner_150,Target_610,2,0.10679781096558802,0.0,0.0,-1.0679781096558802,-0.23495518412429364,-0.010679781096558783,-0.0,0.14,0.07,0.0,0.14,0.06999999999999995,0.0,5.551115123125783e-14
corner_150,Target_610,3,0.7968759741278495,0.0,0.0,-7.968759741278495,0.6375007793022796,-0.0796875974127848,0.0,0.14,0.07,0.0,0.14,0.06999999999999995,0.0,5.551115123125783e-14
corner_150,Target_610,4,0.05723418598708307,0.0,0.0,-0.5723418598708306,0.04578734878966644,0.1659791393625409,0.0,0.14,0.07,0.0,0.14,0.06999999999999995,0.0,5.551115123125783e-14
corner_150,Target_611,1,0.0421217527189246,0.0,0.0,-0.421217527189246,-0.09266785598163411,0.1179409076129889,0.0,0.13,0.07,0.0,0.13,0.07000000000000006,0.0,5.551115123125783e-14
corner_150,Target_611,2,0.10944750501556638,0.0,0.0,-1.0944750501556637,-0.24078451103424603,-0.021889501003113262,-0.0,0.13,0.07,0.0,0.13,0.07000000000000006,0.0,5.551115123125783e-14
corner_150,Target_611,3,0.7854468006999473,0.0,0.0,-7.854468006999474,0.6283574405599578,-0.1570893601399894,0.0,0.13,0.07,0.0,0.13,0.07000000000000006,0.0,5.551115123125783e-14
corner_150,Target_611,4,0.0629839415655618,0.0,0.0,-0.629839415655618,0.050387153252449426,0.17635503638357306,0.0,0.13,0.07,0.0,0.13,0.07000000000000006,0.0,5.551115123125783e-14
corner_150,Target_612,1,0.046282328238734016,0.0,0.0,-0.46282328238734016,-0.10182112212521484,0.12496228624458185,0.0,0.12,0.07,0.0,0.12000000000000001,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_612,2,0.11387518083891349,0.0,0.0,-1.1387518083891348,-0.2505253978456097,-0.03416255425167404,-0.0,0.12,0.07,0.0,0.12000000000000001,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_612,3,0.76904745415869,0.0,0.0,-7.6904745415869,0.6152379633269519,-0.23071423624760698,0.0,0.12,0.07,0.0,0.12000000000000001,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_612,4,0.07079503676366247,0.0,0.0,-0.7079503676366248,0.056636029410929975,0.1911465992618887,0.0,0.12,0.07,0.0,0.12000000000000001,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_613,1,0.05157944628767389,0.0,0.0,-0.5157944628767389,-0.11347478183288257,0.13410656034795213,0.0,0.11,0.07,0.0,0.11,0.06999999999999998,0.0,2.7755575615628914e-14
corner_150,Target_613,2,0.11966431538740344,0.0,0.0,-1.1966431538740343,-0.26326149385228753,-0.04786572615496137,-0.0,0.11,0.07,0.0,0.11,0.06999999999999998,0.0,2.7755575615628914e-14
corner_150,Target_613,3,0.7479019711712717,0.0,0.0,-7.479019711712716,0.5983215769370173,-0.29916078846850863,0.0,0.11,0.07,0.0,0.11,0.06999999999999998,0.0,2.7755575615628914e-14
corner_150,Target_613,4,0.08085426715365096,0.0,0.0,-0.8085426715365096,0.06468341372292076,0.2102210945994925,0.0,0.11,0.07,0.0,0.11,0.06999999999999998,0.0,2.7755575615628914e-14
corner_150,Target_614,1,0.0579742570759901,0.0,0.0,-0.579742570759901,-0.1275433655671782,0.14493564268997525,0.0,0.1,0.07,0.0,0.1,0.07000000000000002,0.0,1.3877787807814457e-14
corner_150,Target_614,2,0.12631326345240274,0.0,0.0,-1.2631326345240272,-0.277889179595286,-0.06315663172620135,-0.0,0.1,0.07,0.0,0.1,0.07000000000000002,0.0,1.3877787807814457e-14
corner_150,Target_614,3,0.7223983269356522,0.0,0.0,-7.223983269356522,0.5779186615485217,-0.361199163467826,0.0,0.1,0.07,0.0,0.1,0.07000000000000002,0.0,1.3877787807814457e-14
corner_150,Target_614,4,0.09331415253595501,0.0,0.0,-0.9331415253595501,0.074651322028764,0.23328538133988752,0.0,0.1,0.07,0.0,0.1,0.07000000000000002,0.0,1.3877787807814457e-14
corner_150,Target_615,1,0.065382076509603,0.0,0.0,-0.6538207650960299,-0.1438405683211266,0.15691698362304718,0.0,0.09,0.07,0.0,0.09000000000000001,0.07,0.0,1.3877787807814457e-14
corner_150,Target_615,2,0.1332788482695753,0.0,0.0,-1.332788482695753,-0.29321346619306565,-0.07996730896174518,-0.0,0.09,0.07,0.0,0.09000000000000001,0.07,0.0,1.3877787807814457e-14
corner_150,Target_615,3,0.6930500110017916,0.0,0.0,-6.930500110017917,0.5544400088014333,-0.415830006601075,0.0,0.09,0.07,0.0,0.09000000000000001,0.07,0.0,1.3877787807814457e-14
corner_150,Target_615,4,0.10828906421902997,0.0,0.0,-1.0828906421902997,0.08663125137522397,0.25989375412567195,0.0,0.09,0.07,0.0,0.09000000000000001,0.07,0.0,1.3877787807814457e-14
corner_150,Target_616,1,0.07367335818021133,0.0,0.0,-0.7367335818021132,-0.1620813879964649,0.16944872381448603,0.0,0.08,0.07,0.0,0.08,0.06999999999999998,0.0,2.7755575615628914e-14
corner_150,Target_616,2,0.140020847723366,0.0,0.0,-1.40020847723366,-0.30804586499140524,-0.0980145934063562,-0.0,0.08,0.07,0.0,0.08,0.06999999999999998,0.0,2.7755575615628914e-14
corner_150,Target_616,3,0.6604523171376468,0.0,0.0,-6.604523171376469,0.5283618537101175,-0.46231662199635276,0.0,0.08,0.07,0.0,0.08,0.06999999999999998,0.0,2.7755575615628914e-14
corner_150,Target_616,4,0.12585347695877586,0.0,0.0,-1.2585347695877585,0.10068278156702067,0.2894629970051844,0.0,0.08,0.07,0.0,0.08,0.06999999999999998,0.0,2.7755575615628914e-14
corner_150,Target_617,1,0.08267642288688563,0.0,0.0,-0.8267642288688564,-0.1818881303511484,0.1818881303511484,0.0,0.07,0.07,0.0,0.07000000000000002,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_617,2,0.14604156451552064,0.0,0.0,-1.4604156451552064,-0.3212914419341454,-0.11683325161241649,-0.0,0.07,0.07,0.0,0.07000000000000002,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_617,3,0.625240448082073,0.0,0.0,-6.25240448082073,0.5001923584656583,-0.5001923584656583,0.0,0.07,0.07,0.0,0.07000000000000002,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_617,4,0.14604156451552064,0.0,0.0,-1.4604156451552064,0.11683325161241649,0.3212914419341454,0.0,0.07,0.07,0.0,0.07000000000000002,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_618,1,0.0921815171848315,0.0,0.0,-0.921815171848315,-0.2027993378066293,0.19358118608814615,0.0,0.06,0.07,0.0,0.05999999999999999,0.06999999999999999,0.0,1.5515838457795457e-14
corner_150,Target_618,2,0.15091664317870643,0.0,0.0,-1.5091664317870643,-0.33201661499315416,-0.13582497886083578,-0.0,0.06,0.07,0.0,0.05999999999999999,0.06999999999999999,0.0,1.5515838457795457e-14
corner_150,Target_618,3,0.5880545061790975,0.0,0.0,-5.880545061790975,0.4704436049432779,-0.5292490555611877,0.0,0.06,0.07,0.0,0.05999999999999999,0.06999999999999999,0.0,1.5515838457795457e-14
corner_150,Target_618,4,0.16884733345736463,0.0,0.0,-1.6884733345736462,0.13507786676589167,0.3545794002604657,0.0,0.06,0.07,0.0,0.05999999999999999,0.06999999999999999,0.0,1.5515838457795457e-14
corner_150,Target_619,1,0.10194599670484586,0.0,0.0,-1.0194599670484585,-0.22428119275066088,0.20389199340969172,0.0,0.05,0.07,0.0,0.05000000000000002,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_619,2,0.15431551556007495,0.0,0.0,-1.5431551556007495,-0.3394941342321649,-0.15431551556007495,-0.0,0.05,0.07,0.0,0.05000000000000002,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_619,3,0.5495137871163642,0.0,0.0,-5.495137871163642,0.4396110296930913,-0.5495137871163642,0.0,0.05,0.07,0.0,0.05000000000000002,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_619,4,0.19422470061871497,0.0,0.0,-1.9422470061871497,0.15537976049497196,0.38844940123743,0.0,0.05,0.07,0.0,0.05000000000000002,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_620,1,0.1117006787545482,0.0,0.0,-1.117006787545482,-0.24574149326000608,0.2122312896336416,0.0,0.04,0.07,0.0,0.040000000000000015,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_620,2,0.1560116918142037,0.0,0.0,-1.5601169181420371,-0.3432257219912482,-0.17161286099562406,-0.0,0.04,0.07,0.0,0.040000000000000015,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_620,3,0.5102003975545581,0.0,0.0,-5.102003975545582,0.4081603180436465,-0.5612204373100139,0.0,0.04,0.07,0.0,0.040000000000000015,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_620,4,0.22208723187669,0.0,0.0,-2.2208723187669,0.17766978550135196,0.421965740565711,0.0,0.04,0.07,0.0,0.040000000000000015,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_621,1,0.12115758098535201,0.0,0.0,-1.21157580985352,-0.26654667816777444,0.21808364577363362,0.0,0.03,0.07,0.0,0.029999999999999992,0.06999999999999999,0.0,1.5515838457795457e-14
corner_150,Target_621,2,0.15588427617223632,0.0,0.0,-1.5588427617223632,-0.3429454075789199,-0.1870611314066836,-0.0,0.03,0.07,0.0,0.029999999999999992,0.06999999999999999,0.0,1.5515838457795457e-14
corner_150,Target_621,3,0.4706506030584828,0.0,0.0,-4.706506030584828,0.3765204824467862,-0.5647807236701794,0.0,0.03,0.07,0.0,0.029999999999999992,0.06999999999999999,0.0,1.5515838457795457e-14
corner_150,Target_621,4,0.2523075397839289,0.0,0.0,-2.523075397839289,0.20184603182714309,0.454153571611072,0.0,0.03,0.07,0.0,0.029999999999999992,0.06999999999999999,0.0,1.5515838457795457e-14
corner_150,Target_622,1,0.13001930601100348,0.0,0.0,-1.3001930601100349,-0.28604247322420767,0.2210328202187059,0.0,0.02,0.07,0.0,0.01999999999999999,0.06999999999999999,0.0,1.734723475976807e-14
corner_150,Target_622,2,0.15391259348622616,0.0,0.0,-1.5391259348622617,-0.33860770566969756,-0.20008637153209402,-0.0,0.02,0.07,0.0,0.01999999999999999,0.06999999999999999,0.0,1.734723475976807e-14
corner_150,Target_622,3,0.4313516032038871,0.0,0.0,-4.313516032038871,0.3450812825631096,-0.5607570841650532,0.0,0.02,0.07,0.0,0.01999999999999999,0.06999999999999999,0.0,1.734723475976807e-14
corner_150,Target_622,4,0.2847164972988831,0.0,0.0,-2.847164972988831,0.22777319783910646,0.4840180454081012,0.0,0.02,0.07,0.0,0.01999999999999999,0.06999999999999999,0.0,1.734723475976807e-14
corner_150,Target_623,1,0.137990243902439,0.0,0.0,-1.37990243902439,-0.30357853658536577,0.2207843902439024,0.0,0.01,0.07,0.0,0.010000000000000021,0.06999999999999998,0.0,3.469446951953614e-14
corner_150,Target_623,2,0.1501658536585366,0.0,0.0,-1.501658536585366,-0.33036487804878056,-0.21023219512195124,-0.0,0.01,0.07,0.0,0.010000000000000021,0.06999999999999998,0.0,3.469446951953614e-14
corner_150,Target_623,3,0.39274146341463423,0.0,0.0,-3.9274146341463423,0.3141931707317073,-0.5498380487804878,0.0,0.01,0.07,0.0,0.010000000000000021,0.06999999999999998,0.0,3.469446951953614e-14
corner_150,Target_623,4,0.3191024390243902,0.0,0.0,-3.191024390243902,0.25528195121951214,0.5105639024390244,0.0,0.01,0.07,0.0,0.010000000000000021,0.06999999999999998,0.0,3.469446951953614e-14
corner_150,Target_624,1,0.14478957915831664,0.0,0.0,-1.4478957915831665,-0.31853707414829663,0.21718436873747496,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0
corner_150,Target_624,2,0.14478957915831664,0.0,0.0,-1.4478957915831665,-0.31853707414829663,-0.21718436873747496,-0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0
corner_150,Target_624,3,0.3552104208416834,0.0,0.0,-3.552104208416834,0.2841683366733467,-0.5328156312625251,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0
corner_150,Target_624,4,0.3552104208416834,0.0,0.0,-3.552104208416834,0.2841683366733467,0.5328156312625251,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0
corner_150,Target_625,1,0.1501658536585366,0.0,0.0,-1.501658536585366,-0.33036487804878056,0.21023219512195124,0.0,-0.01,0.07,0.0,-0.01000000000000002,0.07,0.0,1.9081958235744878e-14
corner_150,Target_625,2,0.137990243902439,0.0,0.0,-1.37990243902439,-0.30357853658536577,-0.2207843902439024,-0.0,-0.01,0.07,0.0,-0.01000000000000002,0.07,0.0,1.9081958235744878e-14
corner_150,Target_625,3,0.3191024390243902,0.0,0.0,-3.191024390243902,0.25528195121951214,-0.5105639024390244,0.0,-0.01,0.07,0.0,-0.01000000000000002,0.07,0.0,1.9081958235744878e-14
corner_150,Target_625,4,0.39274146341463423,0.0,0.0,-3.9274146341463423,0.3141931707317073,0.5498380487804878,0.0,-0.01,0.07,0.0,-0.01000000000000002,0.07,0.0,1.9081958235744878e-14
corner_150,Target_626,1,0.15391259348622618,0.0,0.0,-1.539125934862262,-0.3386077056696976,0.20008637153209405,0.0,-0.02,0.07,0.0,-0.019999999999999997,0.06999999999999999,0.0,1.4304896245381993e-14
corner_150,Target_626,2,0.13001930601100348,0.0,0.0,-1.3001930601100349,-0.28604247322420767,-0.2210328202187059,-0.0,-0.02,0.07,0.0,-0.019999999999999997,0.06999999999999999,0.0,1.4304896245381993e-14
corner_150,Target_626,3,0.28471649729888315,0.0,0.0,-2.8471649729888315,0.2277731978391065,-0.48401804540810134,0.0,-0.02,0.07,0.0,-0.019999999999999997,0.06999999999999999,0.0,1.4304896245381993e-14
corner_150,Target_626,4,0.4313516032038872,0.0,0.0,-4.313516032038872,0.3450812825631097,0.5607570841650533,0.0,-0.02,0.07,0.0,-0.019999999999999997,0.06999999999999999,0.0,1.4304896245381993e-14
corner_150,Target_627,1,0.15588427617223632,0.0,0.0,-1.5588427617223632,-0.3429454075789199,0.1870611314066836,0.0,-0.03,0.07,0.0,-0.029999999999999992,0.07000000000000003,0.0,2.8609792490763985e-14
corner_150,Target_627,2,0.12115758098535201,0.0,0.0,-1.21157580985352,-0.26654667816777444,-0.21808364577363362,-0.0,-0.03,0.07,0.0,-0.029999999999999992,0.07000000000000003,0.0,2.8609792490763985e-14
corner_150,Target_627,3,0.2523075397839289,0.0,0.0,-2.523075397839289,0.20184603182714309,-0.454153571611072,0.0,-0.03,0.07,0.0,-0.029999999999999992,0.07000000000000003,0.0,2.8609792490763985e-14
corner_150,Target_627,4,0.4706506030584828,0.0,0.0,-4.706506030584828,0.3765204824467862,0.5647807236701794,0.0,-0.03,0.07,0.0,-0.029999999999999992,0.07000000000000003,0.0,2.8609792490763985e-14
corner_150,Target_628,1,0.1560116918142037,0.0,0.0,-1.5601169181420371,-0.3432257219912482,0.17161286099562406,0.0,-0.04,0.07,0.0,-0.040000000000000015,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_628,2,0.1117006787545482,0.0,0.0,-1.117006787545482,-0.24574149326000608,-0.2122312896336416,-0.0,-0.04,0.07,0.0,-0.040000000000000015,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_628,3,0.22208723187669,0.0,0.0,-2.2208723187669,0.17766978550135196,-0.421965740565711,0.0,-0.04,0.07,0.0,-0.040000000000000015,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_628,4,0.5102003975545581,0.0,0.0,-5.102003975545582,0.4081603180436465,0.5612204373100139,0.0,-0.04,0.07,0.0,-0.040000000000000015,0.06999999999999999,0.0,1.962615573354719e-14
corner_150,Target_629,1,0.15431551556007495,0.0,0.0,-1.5431551556007495,-0.3394941342321649,0.15431551556007495,0.0,-0.05,0.07,0.0,-0.05000000000000002,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_629,2,0.10194599670484586,0.0,0.0,-1.0194599670484585,-0.22428119275066088,-0.20389199340969172,-0.0,-0.05,0.07,0.0,-0.05000000000000002,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_629,3,0.19422470061871497,0.0,0.0,-1.9422470061871497,0.15537976049497196,-0.38844940123743,0.0,-0.05,0.07,0.0,-0.05000000000000002,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_629,4,0.5495137871163642,0.0,0.0,-5.495137871163642,0.4396110296930913,0.5495137871163642,0.0,-0.05,0.07,0.0,-0.05000000000000002,0.07000000000000002,0.0,1.962615573354719e-14
corner_150,Target_630,1,0.15091664317870643,0.0,0.0,-1.5091664317870643,-0.33201661499315416,0.13582497886083578,0.0,-0.06,0.07,0.0,-0.059999999999999984,0.06999999999999998,0.0,3.1031676915590914e-14
corner_150,Target_630,2,0.0921815171848315,0.0,0.0,-0.921815171848315,-0.2027993378066293,-0.19358118608814615,-0.0,-0.06,0.07,0.0,-0.059999999999999984,0.06999999999999998,0.0,3.1031676915590914e-14
corner_150,Target_630,3,0.16884733345736463,0.0,0.0,-1.6884733345736462,0.13507786676589167,-0.3545794002604657,0.0,-0.06,0.07,0.0,-0.059999999999999984,0.06999999999999998,0.0,3.1031676915590914e-14
corner_150,Target_630,4,0.5880545061790975,0.0,0.0,-5.880545061790975,0.4704436049432779,0.5292490555611877,0.0,-0.06,0.07,0.0,-0.059999999999999984,0.06999999999999998,0.0,3.1031676915590914e-14
corner_150,Target_631,1,0.14604156451552064,0.0,0.0,-1.4604156451552064,-0.3212914419341454,0.11683325161241649,0.0,-0.07,0.07,0.0,-0.07000000000000002,0.07000000000000003,0.0,3.1031676915590914e-14
corner_150,Target_631,2,0.08267642288688563,0.0,0.0,-0.8267642288688564,-0.1818881303511484,-0.1818881303511484,-0.0,-0.07,0.07,0.0,-0.07000000000000002,0.07000000000000003,0.0,3.1031676915590914e-14
corner_150,Target_631,3,0.14604156451552064,0.0,0.0,-1.4604156451552064,0.11683325161241649,-0.3212914419341454,0.0,-0.07,0.07,0.0,-0.07000000000000002,0.07000000000000003,0.0,3.1031676915590914e-14
corner_150,Target_631,4,0.625240448082073,0.0,0.0,-6.25240448082073,0.5001923584656583,0.5001923584656583,0.0,-0.07,0.07,0.0,-0.07000000000000002,0.07000000000000003,0.0,3.1031676915590914e-14
corner_150,Target_632,1,0.140020847723366,0.0,0.0,-1.40020847723366,-0.30804586499140524,0.0980145934063562,0.0,-0.08,0.07,0.0,-0.08,0.07,0.0,0.0
corner_150,Target_632,2,0.07367335818021133,0.0,0.0,-0.7367335818021132,-0.1620813879964649,-0.16944872381448603,-0.0,-0.08,0.07,0.0,-0.08,0.07,0.0,0.0
corner_150,Target_632,3,0.12585347695877586,0.0,0.0,-1.2585347695877585,0.10068278156702067,-0.2894629970051844,0.0,-0.08,0.07,0.0,-0.08,0.07,0.0,0.0
corner_150,Target_632,4,0.6604523171376468,0.0,0.0,-6.604523171376469,0.5283618537101175,0.46231662199635276,0.0,-0.08,0.07,0.0,-0.08,0.07,0.0,0.0
corner_150,Target_633,1,0.1332788482695753,0.0,0.0,-1.332788482695753,-0.29321346619306565,0.07996730896174518,0.0,-0.09,0.07,0.0,-0.09,0.07000000000000002,0.0,1.3877787807814457e-14
corner_150,Target_633,2,0.065382076509603,0.0,0.0,-0.6538207650960299,-0.1438405683211266,-0.15691698362304718,-0.0,-0.09,0.07,0.0,-0.09,0.07000000000000002,0.0,1.3877787807814457e-14
corner_150,Target_633,3,0.10828906421902997,0.0,0.0,-1.0828906421902997,0.08663125137522397,-0.25989375412567195,0.0,-0.09,0.07,0.0,-0.09,0.07000000000000002,0.0,1.3877787807814457e-14
corner_150,Target_633,4,0.6930500110017916,0.0,0.0,-6.930500110017917,0.5544400088014333,0.415830006601075,0.0,-0.09,0.07,0.0,-0.09,0.07000000000000002,0.0,1.3877787807814457e-14
corner_150,Target_634,1,0.12631326345240274,0.0,0.0,-1.2631326345240272,-0.277889179595286,0.06315663172620135,0.0,-0.1,0.07,0.0,-0.1,0.06999999999999997,0.0,4.163336342344337e-14
corner_150,Target_634,2,0.0579742570759901,0.0,0.0,-0.579742570759901,-0.1275433655671782,-0.14493564268997525,-0.0,-0.1,0.07,0.0,-0.1,0.06999999999999997,0.0,4.163336342344337e-14
corner_150,Target_634,3,0.09331415253595501,0.0,0.0,-0.9331415253595501,0.074651322028764,-0.23328538133988752,0.0,-0.1,0.07,0.0,-0.1,0.06999999999999997,0.0,4.163336342344337e-14
corner_150,Target_634,4,0.7223983269356522,0.0,0.0,-7.223983269356522,0.5779186615485217,0.361199163467826,0.0,-0.1,0.07,0.0,-0.1,0.06999999999999997,0.0,4.163336342344337e-14
corner_150,Target_635,1,0.11966431538740344,0.0,0.0,-1.1966431538740343,-0.26326149385228753,0.04786572615496137,0.0,-0.11,0.07,0.0,-0.11,0.07,0.0,0.0
corner_150,Target_635,2,0.05157944628767389,0.0,0.0,-0.5157944628767389,-0.11347478183288257,-0.13410656034795213,-0.0,-0.11,0.07,0.0,-0.11,0.07,0.0,0.0
corner_150,Target_635,3,0.08085426715365096,0.0,0.0,-0.8085426715365096,0.06468341372292076,-0.2102210945994925,0.0,-0.11,0.07,0.0,-0.11,0.07,0.0,0.0
corner_150,Target_635,4,0.7479019711712717,0.0,0.0,-7.479019711712716,0.5983215769370173,0.29916078846850863,0.0,-0.11,0.07,0.0,-0.11,0.07,0.0,0.0
corner_150,Target_636,1,0.11387518083891349,0.0,0.0,-1.1387518083891348,-0.2505253978456097,0.03416255425167404,0.0,-0.12,0.07,0.0,-0.12000000000000001,0.07000000000000005,0.0,4.3885418357208765e-14
corner_150,Target_636,2,0.046282328238734016,0.0,0.0,-0.46282328238734016,-0.10182112212521484,-0.12496228624458185,-0.0,-0.12,0.07,0.0,-0.12000000000000001,0.07000000000000005,0.0,4.3885418357208765e-14
corner_150,Target_636,3,0.07079503676366247,0.0,0.0,-0.7079503676366248,0.056636029410929975,-0.1911465992618887,0.0,-0.12,0.07,0.0,-0.12000000000000001,0.07000000000000005,0.0,4.3885418357208765e-14
corner_150,Target_636,4,0.76904745415869,0.0,0.0,-7.6904745415869,0.6152379633269519,0.23071423624760698,0.0,-0.12,0.07,0.0,-0.12000000000000001,0.07000000000000005,0.0,4.3885418357208765e-14
corner_150,Target_637,1,0.10944750501556638,0.0,0.0,-1.0944750501556637,-0.24078451103424603,0.021889501003113262,0.0,-0.13,0.07,0.0,-0.13,0.07,0.0,0.0
corner_150,Target_637,2,0.0421217527189246,0.0,0.0,-0.421217527189246,-0.09266785598163411,-0.1179409076129889,-0.0,-0.13,0.07,0.0,-0.13,0.07,0.0,0.0
corner_150,Target_637,3,0.0629839415655618,0.0,0.0,-0.629839415655618,0.050387153252449426,-0.17635503638357306,0.0,-0.13,0.07,0.0,-0.13,0.07,0.0,0.0
corner_150,Target_637,4,0.7854468006999473,0.0,0.0,-7.854468006999474,0.6283574405599578,0.1570893601399894,0.0,-0.13,0.07,0.0,-0.13,0.07,0.0,0.0
corner_150,Target_638,1,0.10679781096558802,0.0,0.0,-1.0679781096558802,-0.23495518412429364,0.010679781096558783,0.0,-0.14,0.07,0.0,-0.14000000000000004,0.07000000000000002,0.0,3.1031676915590914e-14
corner_150,Target_638,2,0.03909202891947939,0.0,0.0,-0.3909202891947939,-0.08600246362285466,-0.11336688386649024,-0.0,-0.14,0.07,0.0,-0.14000000000000004,0.07000000000000002,0.0,3.1031676915590914e-14
corner_150,Target_638,3,0.05723418598708307,0.0,0.0,-0.5723418598708306,0.04578734878966644,-0.1659791393625409,0.0,-0.14,0.07,0.0,-0.14000000000000004,0.07000000000000002,0.0,3.1031676915590914e-14
corner_150,Target_638,4,0.7968759741278495,0.0,0.0,-7.968759741278495,0.6375007793022796,0.0796875974127848,0.0,-0.14,0.07,0.0,-0.14000000000000004,0.07000000000000002,0.0,3.1031676915590914e-14
corner_150,Target_639,1,0.07947630246491909,0.0,0.0,-0.7947630246491909,-0.18279549566931388,0.007947630246491894,0.0,-0.14,0.08,0.0,-0.13999999999999999,0.07999999999999997,0.0,3.925231146709438e-14
corner_150,Target_639,2,0.030746306792997894,0.0,0.0,-0.30746306792997896,-0.07071650562389516,-0.08916428969969391,-0.0,-0.14,0.08,0.0,-0.13999999999999999,0.07999999999999997,0.0,3.925231146709438e-14
corner_150,Target_639,3,0.04732858461394056,0.0,0.0,-0.4732858461394056,0.03313000922975839,-0.13725289538042765,0.0,-0.14,0.08,0.0,-0.13999999999999999,0.07999999999999997,0.0,3.925231146709438e-14
corner_150,Target_639,4,0.8424488061281424,0.0,0.0,-8.424488061281425,0.5897141642896997,0.08424488061281409,0.0,-0.14,0.08,0.0,-0.13999999999999999,0.07999999999999997,0.0,3.925231146709438e-14
corner_150,Target_640,1,0.08262823691032273,0.0,0.0,-0.8262823691032273,-0.19004494489374227,0.016525647382064537,0.0,-0.13,0.08,0.0,-0.13000000000000006,0.08000000000000002,0.0,5.721958498152797e-14
corner_150,Target_640,2,0.03354215557745774,0.0,0.0,-0.3354215557745774,-0.0771469578281528,-0.09391803561688168,-0.0,-0.13,0.08,0.0,-0.13000000000000006,0.08000000000000002,0.0,5.721958498152797e-14
corner_150,Target_640,3,0.052870168395200465,0.0,0.0,-0.5287016839520047,0.037009117876640324,-0.14803647150656132,0.0,-0.13,0.08,0.0,-0.13000000000000006,0.08000000000000002,0.0,5.721958498152797e-14
corner_150,Target_640,4,0.8309594391170191,0.0,0.0,-8.30959439117019,0.5816716073819133,0.16619188782340372,0.0,-0.13,0.08,0.0,-0.13000000000000006,0.08000000000000002,0.0,5.721958498152797e-14
corner_150,Target_641,1,0.08775746708149945,0.0,0.0,-0.8775746708149945,-0.20184217428744872,0.026327240124449834,0.0,-0.12,0.08,0.0,-0.11999999999999997,0.07999999999999999,0.0,3.1031676915590914e-14
corner_150,Target_641,2,0.0375306178774616,0.0,0.0,-0.375306178774616,-0.08632042111816167,-0.10133266826914632,-0.0,-0.12,0.08,0.0,-0.11999999999999997,0.07999999999999999,0.0,3.1031676915590914e-14
corner_150,Target_641,3,0.06068575487126825,0.0,0.0,-0.6068575487126825,0.04248002840988777,-0.1638515381524243,0.0,-0.12,0.08,0.0,-0.11999999999999997,0.07999999999999999,0.0,3.1031676915590914e-14
corner_150,Target_641,4,0.8140261601697708,0.0,0.0,-8.140261601697707,0.5698183121188395,0.2442078480509312,0.0,-0.12,0.08,0.0,-0.11999999999999997,0.07999999999999999,0.0,3.1031676915590914e-14
corner_150,Target_642,1,0.09444099810155478,0.0,0.0,-0.9444099810155477,-0.21721429563357597,0.037776399240621907,0.0,-0.11,0.08,0.0,-0.11000000000000001,0.08000000000000004,0.0,4.3885418357208765e-14
corner_150,Target_642,2,0.04271397839447911,0.0,0.0,-0.4271397839447911,-0.09824215030730193,-0.11105634382564568,-0.0,-0.11,0.08,0.0,-0.11000000000000001,0.08000000000000004,0.0,4.3885418357208765e-14
