target_name,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,x_mm,y_mm,z_mm,nx,ny,nz,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,x_m,y_m,z_m
Target_313,6.748071316115514,-114.21639269980386,-117.3934801477026,-38.39012715249355,90.0,6.748071316115523,80.0,-40.0,0.0,0.0,0.0,-1.0,0.1177760626256028,-1.9934521123623927,-2.0489027489520097,-0.6700341190702876,1.5707963267948966,0.11777606262560296,0.08,-0.04,0.0
Target_314,6.62144296529001,-115.17440497074824,-115.74721144722693,-39.07838358202481,90.0,6.621442965290017,90.0,-40.0,0.0,0.0,0.0,-1.0,0.11556598097732729,-2.01017258076488,-2.020169939756181,-0.6820464598636286,1.5707963267948966,0.1155659809773274,0.09,-0.04,0.0
Target_315,6.499509249968858,-116.13285061868376,-114.08583969649399,-39.78130968482226,90.0,6.499509249968867,100.0,-40.0,0.0,0.0,0.0,-1.0,0.11343783617578372,-2.0269006130227654,-1.9911735326062685,-0.6943148347556561,1.5707963267948966,0.11343783617578387,0.1,-0.04,0.0
Target_316,6.3820122732481845,-117.09256071343296,-112.4086052294708,-40.498834057096246,90.0,6.382012273248193,110.0,-40.0,0.0,0.0,0.0,-1.0,0.11138712707086884,-2.0436507140407656,-1.9619002688287814,-0.7068379975151428,1.5707963267948966,0.11138712707086901,0.11,-0.04,0.0
Target_317,6.268712797494356,-118.05435166994428,-110.71469496602145,-41.230953364034264,90.0,6.268712797494363,120.0,-40.0,0.0,0.0,0.0,-1.0,0.10940967817818105,-2.060437132947794,-1.932335957498266,-0.71961588993863,1.5707963267948966,0.10940967817818117,0.12,-0.04,0.0
Target_318,6.159388577497571,-119.01903197531269,-109.00323745770288,-41.977730566984434,90.0,6.15938857749758,130.0,-40.0,0.0,0.0,0.0,-1.0,0.10750161058706253,-2.0772739805056166,-1.9024653889701286,-0.7326496109089444,1.5707963267948966,0.10750161058706269,0.13,-0.04,0.0
Target_319,6.053832870104273,-119.98740872681796,-107.27329719976032,-42.73929407342172,90.0,6.05383287010428,140.0,-40.0,0.0,0.0,0.0,-1.0,0.10565931594877775,-2.0941753432191508,-1.872272235606231,-0.7459414015593081,1.5707963267948966,0.10565931594877788,0.14,-0.04,0.0
Target_320,7.031576469725885,-119.92981593113169,-107.37650616694401,-42.693677901924296,90.0,7.031576469725892,140.0,-30.0,0.0,0.0,0.0,-1.0,0.12272416100247607,-2.093170159308997,-1.874073571901169,-0.7451452491745237,1.5707963267948966,0.1227241610024762,0.14,-0.03,0.0
Target_321,7.15422845922636,-118.9606914458571,-109.10708341187751,-41.9322251422654,90.0,7.154228459226368,130.0,-30.0,0.0,0.0,0.0,-1.0,0.12486484205338087,-2.07625574617926,-1.904277842785351,-0.7318553914200789,1.5707963267948966,0.12486484205338101,0.13,-0.03,0.0
Target_322,7.281262033652631,-117.99518741037772,-110.8192597961588,-41.18555279346349,90.0,7.281262033652638,120.0,-30.0,0.0,0.0,0.0,-1.0,0.12708199618769656,-2.059404521818853,-1.9341609580659511,-0.7188235004998861,1.5707963267948966,0.1270819961876967,0.12,-0.03,0.0
Target_323,7.412917777832018,-117.03249275076601,-112.51397102607746,-40.45353622315654,90.0,7.412917777832025,110.0,-30.0,0.0,0.0,0.0,-1.0,0.12937982240279022,-2.0426023303172625,-1.9637392488985543,-0.7060474011688732,1.5707963267948966,0.12937982240279036,0.11,-0.03,0.0
Target_324,7.549454336699744,-116.0717942991594,-114.19208915325174,-39.73611654758888,90.0,7.549454336699753,100.0,-30.0,0.0,0.0,0.0,-1.0,0.13176283490437513,-2.0258349792179153,-1.9930279354551466,-0.693526065711628,1.5707963267948966,0.13176283490437526,0.1,-0.03,0.0
Target_325,7.6911501540923375,-115.112270182016,-115.8544282491446,-39.033301568839406,90.0,7.691150154092345,90.0,-30.0,0.0,0.0,0.0,-1.0,0.13423589345418052,-2.0090881241214715,-2.0220412259631027,-0.6812596303001157,1.5707963267948966,0.13423589345418063,0.09,-0.03,0.0
Target_326,7.838305417800155,-114.15308300223433,-117.5017493507045,-38.34516764706119,90.0,7.838305417800164,80.0,-30.0,0.0,0.0,0.0,-1.0,0.13680423731752245,-1.9923471496913625,-2.050792403022903,-0.6692494276704247,1.5707963267948966,0.13680423731752261,0.08,-0.03,0.0
Target_327,7.991244240205928,-113.19337267671796,-119.1347647649336,-37.67186255834845,90.0,7.991244240205937,70.0,-30.0,0.0,0.0,0.0,-1.0,0.13947352332262608,-1.9755970446457154,-2.0792938987370198,-0.657498037001955,1.5707963267948966,0.13947352332262622,0.07,-0.03,0.0
Target_328,8.15031710873624,-112.23224878000204,-120.7541418029898,-37.01360941700818,90.0,8.150317108736246,60.0,-30.0,0.0,0.0,0.0,-1.0,0.1422498686290721,-1.9588222681284246,-2.107557359882294,-0.6460093523739716,1.5707963267948966,0.14224986862907218,0.06,-0.03,0.0
Target_329,8.315903646199542,-111.26878222803404,-122.36050599955541,-36.37071177241057,90.0,8.315903646199551,50.0,-30.0,0.0,0.0,0.0,-1.0,0.14513989890478365,-1.942006604563746,-2.1355937040985173,-0.634788671722427,1.5707963267948966,0.1451398989047838,0.05,-0.03,0.0
Target_330,8.488415728088556,-110.30199611329081,-123.9544438599763,-35.743560026732894,90.0,8.488415728088562,40.0,-30.0,0.0,0.0,0.0,-1.0,0.148150802733217,-1.925133003698913,-2.1634131678350554,-0.6238428088507214,1.5707963267948966,0.14815080273321712,0.04,-0.03,0.0
Target_331,8.668301012347072,-109.33085547190873,-125.5365051654862,-35.13263936260505,90.0,8.66830101234708,30.0,-30.0,0.0,0.0,0.0,-1.0,0.15129039321941407,-1.9081834020068662,-2.1910253465846035,-0.61318023179322,1.5707963267948966,0.15129039321941418,0.03,-0.03,0.0
Target_332,8.856046947273224,-108.3542557237293,-127.10720485512797,-34.53853942114273,90.0,8.856046947273235,20.0,-30.0,0.0,0.0,0.0,-1.0,0.1545671779411104,-1.8911385209269875,-2.218439227728905,-0.602811231728797,1.5707963267948966,0.1545671779411106,0.02,-0.03,0.0
Target_333,9.0521853355662,-107.37100947485249,-128.6670244911987,-33.96196603394881,90.0,9.052185335566207,10.0,-30.0,0.0,0.0,0.0,-1.0,0.15799043860637796,-1.8739776365262035,-2.245663216115599,-0.5927481277428871,1.5707963267948966,0.15799043860637807,0.01,-0.03,0.0
Target_334,9.257297547552994,-106.37983130638725,-130.21641330258456,-33.4037553910282,90.0,9.257297547553001,0.0,-30.0,0.0,0.0,0.0,-1.0,0.1615703220415961,-1.8566783140125982,-2.272705152267844,-0.583005514104248,1.5707963267948966,0.16157032204159621,0.0,-0.03,0.0
Target_335,9.472020495029184,-105.37932008850831,-131.75578878651856,-32.864891124973155,90.0,9.472020495029192,-10.0,-30.0,0.0,0.0,0.0,-1.0,0.16531794445464246,-1.8392160990574724,-2.299572322886973,-0.5736005584402448,1.5707963267948966,0.16531794445464257,-0.01,-0.03,0.0
Target_336,9.697053499782893,-104.36793825018313,-133.28553683325322,-32.346524916563595,90.0,9.6970534997829,-20.0,-30.0,0.0,0.0,0.0,-1.0,0.16924551131325072,-1.821564155983825,-2.326271463028445,-0.5645533613724188,1.5707963267948966,0.16924551131325083,-0.02,-0.03,0.0
Target_337,9.933166218867306,-103.34398729464581,-134.80601131882395,-31.850001386530252,90.0,9.933166218867314,-30.0,-30.0,0.0,0.0,0.0,-1.0,0.17336645566711018,-1.8036928404307568,-2.3528087489942213,-0.5558873909597121,1.5707963267948966,0.17336645566711031,-0.03,-0.03,0.0
Target_338,10.181207823507762,-102.30557866887136,-136.31753308708903,-31.376888244039606,90.0,10.18120782350777,-40.0,-30.0,0.0,0.0,0.0,-1.0,0.1776955983500162,-1.785569190929883,-2.379189780566014,-0.5476300088887932,1.5707963267948966,0.1776955983500163,-0.04,-0.03,0.0
Target_339,10.442117672095119,-101.25059885837442,-137.82038821169255,-30.929012929933045,90.0,10.44211767209513,-50.0,-30.0,0.0,0.0,0.0,-1.0,0.18224933425874543,-1.7671563196946454,-2.4054195506708145,-0.5398131100192298,1.5707963267948966,0.18224933425874562,-0.05,-0.03,0.0
Target_340,10.716937772565391,-100.1766672680069,-139.31482538892357,-30.508507343069546,90.0,10.716937772565402,-60.0,-30.0,0.0,0.0,0.0,-1.0,0.1870458498626133,-1.7484126775015532,-2.431502399877706,-0.5324739030054308,1.5707963267948966,0.1870458498626135,-0.06,-0.03,0.0
Target_341,11.00682739897902,-99.08108503943052,-140.8010522600701,-30.117862700499387,90.0,11.006827398979027,-70.0,-30.0,0.0,0.0,0.0,-1.0,0.19210537831090746,-1.7292911603865582,-2.4574419522108264,-0.5256558677873051,1.5707963267948966,0.19210537831090757,-0.07,-0.03,0.0
Target_342,11.313080315835784,-97.96077241098723,-142.27923039174033,-29.759997197272448,90.0,11.31308031583579,-80.0,-30.0,0.0,0.0,0.0,-1.0,0.19745050005389442,-1.709738016368551,-2.4832410275394503,-0.5194099364766886,1.5707963267948966,0.19745050005389453,-0.08,-0.03,0.0
Target_343,11.637145177755816,-96.81219149601995,-143.74946854758065,-29.43833995639941,90.0,11.637145177755826,-90.0,-30.0,0.0,0.0,0.0,-1.0,0.20310649888441976,-1.689691497676803,-2.5089015241473134,-0.5137959585605737,1.5707963267948966,0.20310649888441995,-0.09,-0.03,0.0
Target_344,11.980649820062414,-95.6312503712343,-145.21181375454142,-29.156935874224267,90.0,11.980649820062421,-100.0,-30.0,0.0,0.0,0.0,-1.0,0.20910178588855532,-1.6690801867770881,-2.534424262809537,-0.5088845307980647,1.5707963267948966,0.20910178588855544,-0.1,-0.03,0.0
Target_345,12.345430349191599,-94.41318302815765,-146.66623948633912,-28.92057748550325,90.0,12.34543034919161,-110.0,-30.0,0.0,0.0,0.0,-1.0,0.21546840716902668,-1.6478209011293812,-2.5598087805551346,-0.5047592987001743,1.5707963267948966,0.21546840716902685,-0.11,-0.03,0.0
Target_346,12.733566197055719,-93.15239790660814,-148.11263003405872,-28.73497205933311,90.0,12.733566197055726,-120.0,-30.0,0.0,0.0,0.0,-1.0,0.22224265565927537,-1.6258160495981855,-2.5850530578825657,-0.5015198729039382,1.5707963267948966,0.2222426556592755,-0.12,-0.03,0.0
Target_347,13.147422643624115,-91.84228519666243,-149.5507597763812,-28.606955026956392,90.0,13.147422643624118,-130.0,-30.0,0.0,0.0,0.0,-1.0,0.22946581328249788,-1.6029502692374074,-2.6101531569569505,-0.49928555419033227,1.5707963267948966,0.22946581328249793,-0.13,-0.03,0.0
Target_348,13.589702770199484,-90.47496957387153,-150.9802655510819,-28.544764875046504,90.0,13.58970277019949,-140.0,-30.0,0.0,0.0,0.0,-1.0,0.23718505770737533,-1.5790861097057494,-2.6351027394017503,-0.49820013127718926,1.5707963267948966,0.23718505770737544,-0.14,-0.03,0.0
Target_349,15.477248600673779,-90.36178863398317,-151.09530743908516,-28.542903926931707,90.0,15.477248600673786,-140.0,-20.0,0.0,0.0,0.0,-1.0,0.2701289472314425,-1.5771107296541955,-2.637110599125118,-0.4981676516053773,1.5707963267948966,0.2701289472314426,-0.14,-0.02,0.0
Target_350,14.973493710149839,-91.737506945781,-149.66289325049257,-28.59959980372644,90.0,14.973493710149846,-130.0,-20.0,0.0,0.0,0.0,-1.0,0.2613367657687762,-1.6011215437750457,-2.612110255281894,-0.49915718132775044,1.5707963267948966,0.2613367657687763,-0.13,-0.02,0.0
Target_351,14.50212178815196,-93.05485212310978,-148.22199776368126,-28.72315011320898,90.0,14.502121788151964,-120.0,-20.0,0.0,0.0,0.0,-1.0,0.2531097737284593,-1.6241135545047014,-2.58696188485991,-0.5013135410200787,1.5707963267948966,0.2531097737284594,-0.12,-0.02,0.0
Target_352,14.0600515784285,-94.32190839674936,-146.7729829939871,-28.9051086092635,90.0,14.060051578428507,-110.0,-20.0,0.0,0.0,0.0,-1.0,0.24539419304380305,-1.6462278582877623,-2.56167180621872,-0.5044893158782072,1.5707963267948966,0.24539419304380317,-0.11,-0.02,0.0
Target_353,13.644587228721893,-95.54545015930611,-145.31607123457565,-29.138478606118262,90.0,13.6445872287219,-100.0,-20.0,0.0,0.0,0.0,-1.0,0.2381429722167656,-1.6675826905800324,-2.5362438991059664,-0.5085623906986916,1.5707963267948966,0.23814297221676575,-0.1,-0.02,0.0
Target_354,13.253358938928127,-96.73119985655376,-143.85137355691126,-29.417426586534994,90.0,13.253358938928134,-90.0,-20.0,0.0,0.0,0.0,-1.0,0.23131475043291788,-1.6882779269015298,-2.510680102084408,-0.5134309513987523,1.5707963267948966,0.23131475043291802,-0.09,-0.02,0.0
Target_355,12.884274401877288,-97.88402850805977,-142.37891112388348,-29.737060368056774,90.0,12.884274401877295,-80.0,-20.0,0.0,0.0,0.0,-1.0,0.22487301004318175,-1.708398582581636,-2.484980784516147,-0.5190096132869075,1.5707963267948966,0.2248730100431819,-0.08,-0.02,0.0
Target_356,12.535478785867358,-99.00811299092118,-140.89863120846547,-30.09325580061335,90.0,12.535478785867365,-70.0,-20.0,0.0,0.0,0.0,-1.0,0.21878537812728663,-1.7280175578781451,-2.4591450261409595,-0.5252263963655851,1.5707963267948966,0.21878537812728674,-0.07,-0.02,0.0
Target_357,12.205321535036536,-100.10706045670446,-139.41041926826495,-30.48252027503058,90.0,12.205321535036543,-60.0,-20.0,0.0,0.0,0.0,-1.0,0.21302304705095598,-1.7471978094625111,-2.433170827816967,-0.5320203431052111,1.5707963267948966,0.21302304705095612,-0.06,-0.02,0.0
Target_358,11.892328654398714,-101.18400755436974,-137.91410804816678,-30.90188439746349,90.0,11.892328654398721,-50.0,-20.0,0.0,0.0,0.0,-1.0,0.2075602907485244,-1.7659940821865674,-2.4070552703917207,-0.539339627806402,1.5707963267948966,0.2075602907485245,-0.05,-0.02,0.0
Target_359,11.595179439264346,-102.24170018446287,-136.40948441690472,-31.348815398632382,90.0,11.595179439264353,-40.0,-20.0,0.0,0.0,0.0,-1.0,0.2023740585747127,-1.784454301055771,-2.3807946340228847,-0.5471400453060338,1.5707963267948966,0.20237405857471283,-0.04,-0.02,0.0
Target_360,11.312686830541761,-103.28255809268111,-134.89629445380433,-31.82114745351454,90.0,11.312686830541768,-30.0,-20.0,0.0,0.0,0.0,-1.0,0.19744363243995555,-1.8026206985996003,-2.354384486958651,-0.555383794826438,1.5707963267948966,0.19744363243995566,-0.03,-0.02,0.0
Target_361,11.043780746905455,-104.30872757138414,-133.37424716555375,-32.31702526306212,90.0,11.043780746905465,-20.0,-20.0,0.0,0.0,0.0,-1.0,0.19275033590185875,-1.8205307346864419,-2.3278197504076275,-0.5640384952906207,1.5707963267948966,0.19275033590185894,-0.02,-0.02,0.0
Target_362,10.787493875482411,-105.3221247690229,-131.84301711368215,-32.834858117294985,90.0,10.787493875482415,-10.0,-20.0,0.0,0.0,0.0,-1.0,0.1882772861658913,-1.838217852415722,-2.3010947443969845,-0.573076383571984,1.5707963267948966,0.18827728616589134,-0.01,-0.02,0.0
Target_363,10.542949504259518,-106.3244715347378,-130.3022461604815,-33.37328230478069,90.0,10.542949504259525,0.0,-20.0,0.0,0.0,0.0,-1.0,0.18400918172083253,-1.855712103724163,-2.274203218244542,-0.5824736584159848,1.5707963267948966,0.18400918172083264,0.0,-0.02,0.0
Target_364,10.309351058939772,-107.31732529538755,-128.75154448679933,-33.931130217813106,90.0,10.309351058939782,10.0,-20.0,0.0,0.0,0.0,-1.0,0.179932119722463,-1.873040670838309,-2.2471383683226014,-0.5922099412237793,1.5707963267948966,0.1799321197224632,0.01,-0.02,0.0
Target_365,10.085973069697086,-108.30210413711399,-127.19049099412561,-34.50740486876039,90.0,10.085973069697097,20.0,-20.0,0.0,0.0,0.0,-1.0,0.17603343833369367,-1.8902283040304113,-2.2198928450756874,-0.6022678312785905,1.5707963267948966,0.17603343833369386,0.02,-0.02,0.0
Target_366,9.872153343078953,-109.28010801598748,-125.6186331719351,-35.10125881207743,90.0,9.87215334307896,30.0,-20.0,0.0,0.0,0.0,-1.0,0.17230158009849308,-1.9072976918140296,-2.1924587507052355,-0.6126325378654247,1.5707963267948966,0.1723015800984932,0.03,-0.02,0.0
Target_367,9.667286154095589,-110.2525368326132,-124.03548648661919,-35.71197668076762,90.0,9.667286154095596,40.0,-20.0,0.0,0.0,0.0,-1.0,0.16872597312142792,-1.9242697764054206,-2.1648276285044386,-0.6232915754748309,1.5707963267948966,0.16872597312142804,0.04,-0.02,0.0
Target_368,9.470816305516376,-111.22050595945359,-122.44053332858354,-36.33896071196288,90.0,9.470816305516383,50.0,-20.0,0.0,0.0,0.0,-1.0,0.16529692738282595,-1.9411640247264401,-2.136990444481635,-0.6342345111766151,1.5707963267948966,0.1652969273828261,0.05,-0.02,0.0
Target_369,9.282233927244086,-112.18505969650002,-120.83322153774392,-36.981718765756085,90.0,9.282233927244096,60.0,-20.0,0.0,0.0,0.0,-1.0,0.16200554397073308,-1.957998663250316,-2.108937561625357,-0.6454527555090173,1.5707963267948966,0.16200554397073327,0.06,-0.02,0.0
Target_370,9.101069909643357,-113.1471830430398,-119.21296251361662,-37.63985444334355,90.0,9.101069909643364,70.0,-20.0,0.0,0.0,0.0,-1.0,0.1588436353774594,-1.9747908834577415,-2.0806587069191855,-0.6569393900077625,1.5707963267948966,0.15884363537745952,0.07,-0.02,0.0
Target_371,8.92689188185549,-114.10781210484501,-117.5791289036039,-38.31305899155112,90.0,8.926891881855497,80.0,-20.0,0.0,0.0,0.0,-1.0,0.15580365530793094,-1.9915570234765865,-2.0521429309947186,-0.6686890259133853,1.5707963267948966,0.15580365530793105,0.08,-0.02,0.0
Target_372,8.759300660210428,-115.06784340286757,-115.93105185120913,-39.00110474592333,90.0,8.759300660210435,90.0,-20.0,0.0,0.0,0.0,-1.0,0.15287863669278504,-2.008312730549275,-2.0233785601038665,-0.6806976897315485,1.5707963267948966,0.15287863669278515,0.09,-0.02,0.0
Target_373,8.597927103452257,-116.0281423082591,-114.26801777417214,-39.70383991756876,90.0,8.597927103452264,100.0,-20.0,0.0,0.0,0.0,-1.0,0.150062136801701,-2.0250731082516547,-1.994353139886706,-0.6929627322463289,1.5707963267948966,0.15006213680170113,0.1,-0.02,0.0
Target_374,8.442429321104939,-116.98955079686496,-112.58926463031437,-40.42118457282065,90.0,8.44242932110495,110.0,-20.0,0.0,0.0,0.0,-1.0,0.14734818852019077,-2.0418528518344496,-1.965053370198182,-0.705482758352058,1.5707963267948966,0.14734818852019096,0.11,-0.02,0.0
Target_375,8.29249018929358,-117.95289469251392,-110.89397761567275,-41.153127691813324,90.0,8.292490189293588,120.0,-20.0,0.0,0.0,0.0,-1.0,0.1447312569925008,-2.0586663746425127,-1.9354650300263805,-0.7182575757157967,1.5707963267948966,0.14473125699250095,0.12,-0.02,0.0
Target_376,8.147815135006137,-118.91899055117293,-109.18128422466779,-41.89972522415931,90.0,8.147815135006148,130.0,-20.0,0.0,0.0,0.0,-1.0,0.1422062009496834,-2.075527928265994,-1.9055728912761973,-0.7312881608424991,1.5707963267948966,0.1422062009496836,0.13,-0.02,0.0
Target_377,8.008130155367486,-119.888652326482,-107.45024858492175,-42.66109908859627,90.0,8.008130155367489,140.0,-20.0,0.0,0.0,0.0,-1.0,0.13976823813940767,-2.092451718875871,-1.8753606198932624,-0.744576641615557,1.5707963267948966,0.13976823813940772,0.14,-0.02,0.0
Target_378,8.982923486207254,-119.86394375400394,-107.4945027834131,-42.64155346258295,90.0,8.982923486207262,140.0,-10.0,0.0,0.0,0.0,-1.0,0.156781591289044,-2.092020472932661,-1.8761330013647675,-0.7442355060872611,1.5707963267948966,0.15678159128904418,0.14,-0.01,0.0
Target_379,9.139547676014907,-118.8939583219643,-109.2258148245563,-41.88022685347937,90.0,9.139547676014914,130.0,-10.0,0.0,0.0,0.0,-1.0,0.1595151990894561,-2.0750910334471895,-1.9063500968621399,-0.7309478500753599,1.5707963267948966,0.15951519908945622,0.13,-0.01,0.0
Target_380,9.301763626220357,-117.92750598584868,-110.93881983250324,-41.133674181648104,90.0,9.301763626220367,120.0,-10.0,0.0,0.0,0.0,-1.0,0.16234640151979238,-2.058223258118381,-1.9362476743539658,-0.7179180479123435,1.5707963267948966,0.16234640151979257,0.12,-0.01,0.0
Target_381,9.469878127139847,-116.96377104835685,-112.63445378817934,-40.401775163463824,90.0,9.469878127139854,110.0,-10.0,0.0,0.0,0.0,-1.0,0.1652805530811845,-2.0414029103426468,-1.9658420697891292,-0.705144000252914,1.5707963267948966,0.16528055308118464,0.11,-0.01,0.0
Target_382,9.64422097754083,-116.00193490261805,-114.31358947883908,-39.68447561854289,90.0,9.644220977540837,100.0,-10.0,0.0,0.0,0.0,-1.0,0.16832340984799357,-2.024615702734813,-1.9951485161788907,-0.6926247614709867,1.5707963267948966,0.1683234098479937,0.1,-0.01,0.0
Target_383,9.82514719756525,-115.04116933391808,-115.97704215776801,-38.981788508313926,90.0,9.825147197565261,90.0,-10.0,0.0,0.0,0.0,-1.0,0.17148116809060743,-2.0078471802212023,-2.0241812423773204,-0.680360557786167,1.5707963267948966,0.1714811680906076,0.09,-0.01,0.0
Target_384,10.013039503872868,-114.0806295952215,-117.62557448075361,-38.293795924024906,90.0,10.013039503872879,80.0,-10.0,0.0,0.0,0.0,-1.0,0.17476050747484106,-1.991082599184701,-2.05295355923897,-0.668352821961019,1.5707963267948966,0.17476050747484123,0.08,-0.01,0.0
Target_385,10.208311084249956,-113.11944711469116,-119.25990080646051,-37.62065207884835,90.0,10.208311084249964,70.0,-10.0,0.0,0.0,0.0,-1.0,0.178168639487994,-1.9743068001869604,-2.0814779346745764,-0.6566042455231531,1.5707963267948966,0.17816863948799413,0.07,-0.01,0.0
